GII Rank (2021),Gender Inequality Index (1990),Gender Inequality Index (1991),Gender Inequality Index (1992),Gender Inequality Index (1993),Gender Inequality Index (1994),Gender Inequality Index (1995),Gender Inequality Index (1996),Gender Inequality Index (1997),Gender Inequality Index (1998),Gender Inequality Index (1999),Gender Inequality Index (2000),Gender Inequality Index (2001),Gender Inequality Index (2002),Gender Inequality Index (2003),Gender Inequality Index (2004),Gender Inequality Index (2005),Gender Inequality Index (2006),Gender Inequality Index (2007),Gender Inequality Index (2008),Gender Inequality Index (2009),Gender Inequality Index (2010),Gender Inequality Index (2011),Gender Inequality Index (2012),Gender Inequality Index (2013),Gender Inequality Index (2014),Gender Inequality Index (2015),Gender Inequality Index (2016),Gender Inequality Index (2017),Gender Inequality Index (2018),Gender Inequality Index (2019),Gender Inequality Index (2020),Gender Inequality Index (2021),"Maternal Mortality Ratio (deaths per 100,000 live births) (1990)","Maternal Mortality Ratio (deaths per 100,000 live births) (1991)","Maternal Mortality Ratio (deaths per 100,000 live births) (1992)","Maternal Mortality Ratio (deaths per 100,000 live births) (1993)","Maternal Mortality Ratio (deaths per 100,000 live births) (1994)","Maternal Mortality Ratio (deaths per 100,000 live births) (1995)","Maternal Mortality Ratio (deaths per 100,000 live births) (1996)","Maternal Mortality Ratio (deaths per 100,000 live births) (1997)","Maternal Mortality Ratio (deaths per 100,000 live births) (1998)","Maternal Mortality Ratio (deaths per 100,000 live births) (1999)","Maternal Mortality Ratio (deaths per 100,000 live births) (2000)","Maternal Mortality Ratio (deaths per 100,000 live births) (2001)","Maternal Mortality Ratio (deaths per 100,000 live births) (2002)","Maternal Mortality Ratio (deaths per 100,000 live births) (2003)","Maternal Mortality Ratio (deaths per 100,000 live births) (2004)","Maternal Mortality Ratio (deaths per 100,000 live births) (2005)","Maternal Mortality Ratio (deaths per 100,000 live births) (2006)","Maternal Mortality Ratio (deaths per 100,000 live births) (2007)","Maternal Mortality Ratio (deaths per 100,000 live births) (2008)","Maternal Mortality Ratio (deaths per 100,000 live births) (2009)","Maternal Mortality Ratio (deaths per 100,000 live births) (2010)","Maternal Mortality Ratio (deaths per 100,000 live births) (2011)","Maternal Mortality Ratio (deaths per 100,000 live births) (2012)","Maternal Mortality Ratio (deaths per 100,000 live births) (2013)","Maternal Mortality Ratio (deaths per 100,000 live births) (2014)","Maternal Mortality Ratio (deaths per 100,000 live births) (2015)","Maternal Mortality Ratio (deaths per 100,000 live births) (2016)","Maternal Mortality Ratio (deaths per 100,000 live births) (2017)","Maternal Mortality Ratio (deaths per 100,000 live births) (2018)","Maternal Mortality Ratio (deaths per 100,000 live births) (2019)","Maternal Mortality Ratio (deaths per 100,000 live births) (2020)","Maternal Mortality Ratio (deaths per 100,000 live births) (2021)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (1990)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (1991)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (1992)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (1993)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (1994)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (1995)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (1996)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (1997)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (1998)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (1999)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (2000)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (2001)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (2002)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (2003)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (2004)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (2005)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (2006)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (2007)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (2008)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (2009)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (2010)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (2011)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (2012)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (2013)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (2014)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (2015)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (2016)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (2017)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (2018)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (2019)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (2020)","Adolescent Birth Rate (births per 1,000 women ages 15-19) (2021)","Labour force participation rate, female (% ages 15 and older) (1990)","Labour force participation rate, female (% ages 15 and older) (1991)","Labour force participation rate, female (% ages 15 and older) (1992)","Labour force participation rate, female (% ages 15 and older) (1993)","Labour force participation rate, female (% ages 15 and older) (1994)","Labour force participation rate, female (% ages 15 and older) (1995)","Labour force participation rate, female (% ages 15 and older) (1996)","Labour force participation rate, female (% ages 15 and older) (1997)","Labour force participation rate, female (% ages 15 and older) (1998)","Labour force participation rate, female (% ages 15 and older) (1999)","Labour force participation rate, female (% ages 15 and older) (2000)","Labour force participation rate, female (% ages 15 and older) (2001)","Labour force participation rate, female (% ages 15 and older) (2002)","Labour force participation rate, female (% ages 15 and older) (2003)","Labour force participation rate, female (% ages 15 and older) (2004)","Labour force participation rate, female (% ages 15 and older) (2005)","Labour force participation rate, female (% ages 15 and older) (2006)","Labour force participation rate, female (% ages 15 and older) (2007)","Labour force participation rate, female (% ages 15 and older) (2008)","Labour force participation rate, female (% ages 15 and older) (2009)","Labour force participation rate, female (% ages 15 and older) (2010)","Labour force participation rate, female (% ages 15 and older) (2011)","Labour force participation rate, female (% ages 15 and older) (2012)","Labour force participation rate, female (% ages 15 and older) (2013)","Labour force participation rate, female (% ages 15 and older) (2014)","Labour force participation rate, female (% ages 15 and older) (2015)","Labour force participation rate, female (% ages 15 and older) (2016)","Labour force participation rate, female (% ages 15 and older) (2017)","Labour force participation rate, female (% ages 15 and older) (2018)","Labour force participation rate, female (% ages 15 and older) (2019)","Labour force participation rate, female (% ages 15 and older) (2020)","Labour force participation rate, female (% ages 15 and older) (2021)","Labour force participation rate, male (% ages 15 and older) (1990)","Labour force participation rate, male (% ages 15 and older) (1991)","Labour force participation rate, male (% ages 15 and older) (1992)","Labour force participation rate, male (% ages 15 and older) (1993)","Labour force participation rate, male (% ages 15 and older) (1994)","Labour force participation rate, male (% ages 15 and older) (1995)","Labour force participation rate, male (% ages 15 and older) (1996)","Labour force participation rate, male (% ages 15 and older) (1997)","Labour force participation rate, male (% ages 15 and older) (1998)","Labour force participation rate, male (% ages 15 and older) (1999)","Labour force participation rate, male (% ages 15 and older) (2000)","Labour force participation rate, male (% ages 15 and older) (2001)","Labour force participation rate, male (% ages 15 and older) (2002)","Labour force participation rate, male (% ages 15 and older) (2003)","Labour force participation rate, male (% ages 15 and older) (2004)","Labour force participation rate, male (% ages 15 and older) (2005)","Labour force participation rate, male (% ages 15 and older) (2006)","Labour force participation rate, male (% ages 15 and older) (2007)","Labour force participation rate, male (% ages 15 and older) (2008)","Labour force participation rate, male (% ages 15 and older) (2009)","Labour force participation rate, male (% ages 15 and older) (2010)","Labour force participation rate, male (% ages 15 and older) (2011)","Labour force participation rate, male (% ages 15 and older) (2012)","Labour force participation rate, male (% ages 15 and older) (2013)","Labour force participation rate, male (% ages 15 and older) (2014)","Labour force participation rate, male (% ages 15 and older) (2015)","Labour force participation rate, male (% ages 15 and older) (2016)","Labour force participation rate, male (% ages 15 and older) (2017)","Labour force participation rate, male (% ages 15 and older) (2018)","Labour force participation rate, male (% ages 15 and older) (2019)","Labour force participation rate, male (% ages 15 and older) (2020)","Labour force participation rate, male (% ages 15 and older) (2021)"
54.0,,,,,,,,,,,,,,,,,0.559,0.558,0.562,0.555,0.541,0.54,0.542,0.54,0.531,0.523,0.515,0.176,0.171,0.167,0.169,0.22,17.0,17.0,16.0,16.0,16.0,15.0,15.0,15.0,15.0,14.0,14.0,14.0,13.0,13.0,13.0,12.0,11.0,11.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,52.569,46.908,43.292,40.221,35.379,29.16,25.681,22.294,21.05,20.276,18.958,19.06,19.995,18.708,17.981,16.342,15.936,16.165,16.659,16.866,17.157,15.596,14.986,12.778,11.788,10.735,9.549,8.798,8.016,7.549,7.696,7.069,45.234,45.764,45.668,45.977,46.091,46.258,46.097,44.993,44.681,44.72,44.608,45.105,45.405,45.963,45.947,46.752,47.858,49.042,49.082,49.327,51.089,52.235,53.578,55.055,56.621,58.205,58.253,58.303,58.307,58.386,57.347,57.215,96.035,95.904,95.643,95.645,95.687,95.819,95.868,95.581,95.539,95.605,95.626,95.273,95.082,95.179,95.224,95.595,94.498,94.285,94.986,95.809,96.067,95.624,95.477,95.475,95.607,95.831,95.803,95.829,95.953,96.196,95.444,95.456
67.0,0.515,0.504,0.496,0.489,0.482,0.474,0.469,0.462,0.455,0.445,0.434,0.388,0.382,0.379,0.363,0.362,0.358,0.364,0.368,0.369,0.358,0.341,0.326,0.314,0.316,0.318,0.32,0.283,0.282,0.278,0.277,0.282,128.0,115.0,105.0,97.0,90.0,86.0,82.0,76.0,68.0,61.0,54.0,49.0,47.0,43.0,39.0,35.0,32.0,30.0,28.0,28.0,27.0,24.0,23.0,21.0,21.0,21.0,21.0,19.0,19.0,19.0,19.0,19.0,52.222,49.624,48.051,47.399,46.29,43.352,41.228,41.832,41.657,40.796,39.544,36.16,33.81,35.027,35.948,38.192,40.107,42.254,47.617,48.499,41.957,38.316,37.965,35.351,36.568,37.154,38.018,38.65,37.733,37.09,36.763,36.376,61.982,62.526,62.94,62.113,61.282,60.446,57.378,59.646,58.563,58.646,58.187,57.091,51.269,49.048,48.687,46.865,47.843,47.475,46.829,46.655,46.204,46.103,46.252,46.003,46.19,45.256,44.461,45.912,45.673,45.602,45.383,42.795,76.182,76.709,77.08,76.17,75.238,74.286,72.664,72.764,72.072,71.686,71.11,69.745,64.741,63.292,63.001,61.524,62.624,62.62,62.795,62.853,64.244,62.768,63.636,63.722,64.212,64.522,63.674,64.651,65.001,65.42,65.496,62.34
50.0,0.447,0.445,0.446,0.458,0.465,0.455,0.434,0.415,0.401,0.391,0.403,0.401,0.389,0.387,0.368,0.364,0.356,0.326,0.325,0.318,0.307,0.301,0.292,0.283,0.277,0.253,0.247,0.219,0.21,0.203,0.203,0.203,63.0,62.0,66.0,81.0,89.0,83.0,71.0,61.0,56.0,57.0,56.0,53.0,51.0,49.0,45.0,42.0,36.0,32.0,30.0,27.0,25.0,23.0,22.0,20.0,19.0,18.0,18.0,17.0,17.0,17.0,17.0,17.0,54.33,53.841,50.713,48.362,48.647,44.733,39.661,36.031,32.493,28.775,27.227,27.556,27.901,28.179,29.03,29.35,30.797,31.402,32.75,32.782,30.579,29.884,29.423,28.497,27.6,24.819,21.888,18.286,16.24,14.95,14.833,14.988,57.792,57.798,57.94,56.055,54.12,53.571,52.738,51.741,51.078,54.457,54.555,53.42,54.432,54.186,54.667,55.148,55.522,56.129,56.062,56.201,55.88,56.13,56.064,55.752,55.675,55.491,55.609,55.656,55.863,55.314,55.135,54.489,74.91,75.0,75.34,73.497,71.431,70.741,69.337,67.391,66.187,69.066,68.994,67.57,67.602,67.135,67.447,67.738,67.872,68.998,70.052,69.961,70.29,70.55,70.643,70.812,71.007,71.241,71.418,71.347,71.324,70.555,70.069,69.717
93.0,0.611,0.607,0.602,0.603,0.6,0.597,0.597,0.594,0.591,0.587,0.563,0.56,0.554,0.513,0.502,0.491,0.477,0.467,0.456,0.457,0.45,0.442,0.436,0.423,0.417,0.41,0.4,0.393,0.389,0.388,0.388,0.388,1200.0,1150.0,1170.0,1200.0,1270.0,1330.0,1370.0,1430.0,1350.0,1250.0,1160.0,1100.0,961.0,870.0,758.0,643.0,541.0,469.0,427.0,424.0,373.0,349.0,329.0,308.0,291.0,275.0,260.0,248.0,248.0,248.0,248.0,248.0,57.105,54.933,53.023,56.258,55.429,55.243,56.229,54.041,51.633,49.402,46.857,45.227,42.377,40.912,40.368,40.047,38.866,39.258,40.912,41.984,43.257,42.69,41.899,41.516,40.447,39.296,36.756,34.437,32.922,32.702,32.333,32.444,83.573,83.706,83.926,84.256,84.661,85.03,85.004,84.933,84.863,84.792,84.722,84.651,84.579,84.506,84.434,84.363,84.292,84.221,84.15,84.079,84.008,83.937,83.867,83.796,83.726,83.768,83.831,83.876,83.914,83.965,82.291,82.501,90.675,90.33,89.759,88.905,87.874,86.957,87.022,86.841,86.658,86.473,86.286,86.097,85.904,85.71,85.513,85.315,85.115,84.914,84.71,84.505,84.297,84.087,83.875,83.662,83.446,83.345,83.195,83.089,82.998,82.879,82.014,82.226
59.0,,,,,,,,,,,,,,0.69,0.678,0.671,0.663,0.663,0.66,0.658,0.651,0.643,0.642,0.307,0.303,0.293,0.287,0.298,0.287,0.265,0.244,0.247,40.0,38.0,36.0,34.0,32.0,30.0,28.0,27.0,26.0,25.0,24.0,24.0,23.0,23.0,22.0,22.0,21.0,21.0,20.0,20.0,19.0,18.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,72.247,68.96,64.868,56.751,49.751,43.043,37.5,33.191,29.399,30.214,30.536,26.973,23.79,20.997,18.848,17.406,16.41,16.076,15.09,14.191,13.677,13.433,13.452,13.334,12.97,12.657,12.375,12.179,11.984,12.034,12.032,11.937,14.964,14.532,14.501,14.795,15.106,15.429,15.78,16.14,16.499,16.845,15.79,15.35,15.184,15.933,16.716,17.542,18.421,17.952,17.579,17.135,18.436,19.812,20.36,19.963,20.265,21.175,22.021,20.139,21.905,26.763,31.957,30.937,80.901,79.935,80.02,79.047,78.108,77.184,76.343,75.485,74.564,73.53,74.72,73.57,72.035,72.392,72.765,73.187,73.695,73.716,73.478,73.071,74.899,76.69,77.876,77.882,77.673,76.839,77.594,78.564,78.685,80.183,80.241,80.146
141.0,0.746,0.741,0.736,0.733,0.727,0.723,0.719,0.717,0.714,0.71,0.709,0.682,0.679,0.676,0.671,0.647,0.638,0.636,0.633,0.628,0.609,0.604,0.598,0.594,0.59,0.572,0.567,0.561,0.557,0.555,0.555,0.553,905.0,870.0,850.0,835.0,787.0,769.0,758.0,746.0,731.0,680.0,667.0,645.0,614.0,598.0,580.0,529.0,508.0,479.0,454.0,433.0,408.0,390.0,368.0,349.0,333.0,320.0,308.0,295.0,295.0,295.0,295.0,295.0,92.397,94.01,96.144,98.251,99.98,101.439,100.864,100.704,100.669,101.641,101.881,102.986,102.96,101.597,96.037,89.53,93.886,98.717,99.498,99.88,99.723,97.272,95.102,95.306,94.746,93.526,91.01,88.583,85.721,84.673,82.208,79.908,23.589,24.422,25.269,26.13,27.004,27.89,28.791,28.784,28.778,28.772,28.766,28.76,28.754,28.75,28.749,28.752,28.772,28.795,28.819,28.84,28.856,28.858,28.928,29.005,29.088,29.178,29.263,29.354,29.45,29.549,28.225,28.653,75.57,75.329,75.073,74.803,74.52,74.225,73.927,73.748,73.569,73.387,73.202,73.014,72.823,72.633,72.449,72.273,72.135,72.003,71.868,71.724,71.564,71.366,71.118,70.837,70.533,70.216,69.928,69.626,69.312,68.992,67.471,67.819
131.0,0.678,0.675,0.675,0.673,0.671,0.671,0.671,0.672,0.669,0.661,0.659,0.648,0.639,0.638,0.636,0.633,0.633,0.606,0.601,0.594,0.586,0.58,0.551,0.542,0.538,0.535,0.533,0.531,0.532,0.532,0.532,0.53,576.0,562.0,559.0,562.0,558.0,570.0,569.0,577.0,573.0,563.0,553.0,545.0,537.0,532.0,526.0,519.0,514.0,504.0,492.0,472.0,447.0,423.0,400.0,381.0,364.0,346.0,330.0,315.0,315.0,315.0,315.0,315.0,117.78,113.257,113.831,109.902,105.906,104.541,104.179,104.559,103.785,101.665,100.189,97.69,95.218,95.615,93.005,91.502,93.5,90.84,88.049,85.944,81.803,80.87,80.102,77.179,75.559,73.748,71.999,69.81,69.254,68.488,67.617,66.454,32.197,32.252,32.311,32.382,32.476,32.6,32.674,32.778,32.903,33.034,33.161,33.25,33.341,33.432,33.517,33.593,33.638,33.71,33.785,33.866,33.951,34.04,34.134,34.232,34.334,34.438,34.46,34.493,34.537,34.593,33.26,33.51,70.384,70.288,70.176,70.035,69.834,69.564,69.545,69.449,69.29,69.099,68.895,68.767,68.614,68.448,68.288,68.148,68.099,67.011,65.911,64.799,63.677,62.542,61.398,60.244,59.08,57.906,57.801,57.651,57.462,57.239,56.541,56.729
7.0,0.261,0.244,0.24,0.238,0.232,0.24,0.237,0.242,0.239,0.252,0.264,0.178,0.189,0.153,0.155,0.151,0.129,0.111,0.099,0.09,0.085,0.086,0.078,0.07,0.061,0.057,0.048,0.048,0.049,0.051,0.04,0.04,12.0,9.0,10.0,10.0,10.0,11.0,12.0,12.0,12.0,13.0,13.0,13.0,14.0,13.0,14.0,13.0,13.0,12.0,11.0,10.0,10.0,10.0,10.0,9.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.918,7.996,7.618,7.418,6.755,7.148,6.421,7.225,6.784,7.122,8.863,7.337,8.022,7.096,6.903,7.118,6.879,6.411,6.085,5.353,5.02,4.941,4.7,3.994,3.58,3.09,2.393,2.275,2.348,2.512,2.599,2.623,46.897,47.452,48.011,48.57,49.222,50.05,50.632,51.133,51.177,51.73,52.159,52.63,51.662,52.385,52.847,53.546,54.192,54.808,57.26,56.887,58.08,58.83,59.798,60.129,61.358,62.568,62.511,62.139,62.069,62.264,59.926,59.406,81.445,81.412,81.101,80.336,80.049,80.021,79.742,79.478,80.175,79.34,79.174,79.07,78.573,78.008,77.496,78.068,78.558,78.997,78.56,78.785,78.65,78.471,78.888,78.659,79.013,79.357,78.851,78.979,78.379,78.488,77.441,76.828
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.0,376.0,354.0,336.0,319.0,305.0,292.0,281.0,270.0,259.0,245.0,233.0,222.0,210.0,199.0,188.0,177.0,172.0,159.0,152.0,141.0,134.0,127.0,122.0,120.0,112.0,108.0,104.0,104.0,104.0,104.0,104.0,93.249,90.937,88.356,86.741,85.319,84.579,83.482,81.571,79.58,77.843,76.04,73.52,71.432,69.842,67.822,65.94,65.418,64.302,63.481,63.101,63.603,64.145,64.994,65.796,65.597,64.55,63.844,63.315,62.517,61.363,60.728,60.251,84.285,84.187,83.898,83.865,83.684,83.533,83.569,83.694,83.724,83.823,84.407,84.787,84.986,84.859,84.784,84.689,84.543,84.387,84.239,84.478,84.342,84.026,83.969,83.959,83.973,83.978,83.961,83.93,83.894,83.89,83.051,83.057,87.931,87.926,87.903,87.9,87.877,87.854,87.859,87.878,87.881,87.894,87.938,87.945,87.945,87.952,87.956,87.961,87.963,87.963,87.96,87.972,87.969,87.951,87.945,87.942,87.942,87.941,87.939,87.935,87.931,87.931,87.135,87.398
162.0,,,,,,,,,,0.691,0.691,0.69,0.689,0.667,0.665,0.664,0.662,0.664,0.662,0.66,0.658,0.656,0.655,0.653,0.652,0.647,0.643,0.64,0.638,0.635,0.634,0.633,2610.0,2750.0,2770.0,2840.0,2890.0,2950.0,2850.0,2860.0,2990.0,2910.0,2480.0,2250.0,2080.0,1960.0,1850.0,1760.0,1680.0,1610.0,1530.0,1450.0,1360.0,1270.0,1210.0,1180.0,1190.0,1180.0,1120.0,1120.0,1120.0,1120.0,1120.0,1120.0,166.378,166.86,168.105,167.38,166.678,160.527,161.12,159.656,160.149,160.837,160.913,159.45,159.501,159.695,153.21,151.857,150.236,146.328,143.557,141.305,137.667,136.093,134.353,133.123,130.757,124.353,117.239,112.302,109.314,106.727,103.487,100.905,64.728,64.649,64.592,64.562,64.556,64.56,64.527,64.543,64.584,64.617,64.613,64.616,64.636,64.665,65.917,64.998,64.069,63.128,62.178,61.218,60.249,59.272,58.287,57.296,56.3,56.418,56.533,56.651,56.776,56.919,56.211,56.086,64.463,64.651,64.789,64.861,64.874,64.864,64.943,64.905,64.807,64.728,64.737,64.729,64.682,64.615,66.307,65.475,64.633,63.782,62.923,62.055,61.179,60.296,59.406,58.51,57.609,57.342,57.083,56.82,56.541,56.225,55.86,55.925
88.0,0.54,0.535,0.531,0.528,0.526,0.527,0.526,0.522,0.511,0.503,0.529,0.526,0.515,0.502,0.498,0.494,0.462,0.447,0.443,0.432,0.424,0.424,0.404,0.398,0.395,0.385,0.377,0.372,0.37,0.37,0.365,0.376,113.0,103.0,98.0,95.0,92.0,89.0,86.0,82.0,82.0,76.0,73.0,75.0,68.0,66.0,64.0,62.0,60.0,58.0,57.0,57.0,54.0,53.0,52.0,50.0,49.0,48.0,47.0,46.0,46.0,46.0,46.0,46.0,123.204,122.632,121.434,123.043,125.98,124.243,123.415,119.688,118.018,113.604,107.896,100.786,92.917,86.67,82.695,80.265,77.46,76.217,73.788,72.071,70.912,70.951,70.643,70.62,70.115,70.359,65.213,61.531,58.197,57.808,56.83,55.89,38.886,39.087,39.718,41.405,42.849,41.172,40.089,40.19,44.005,43.953,43.73,43.497,43.27,45.267,43.545,44.341,45.131,44.924,45.166,45.407,45.652,45.395,46.129,47.359,45.875,44.797,45.444,44.729,44.474,45.352,42.446,43.579,80.907,80.931,80.541,80.078,80.49,80.27,78.553,78.233,78.973,77.562,76.748,75.924,75.076,77.589,76.089,76.266,76.449,77.504,77.043,76.565,76.075,76.324,76.442,75.973,75.104,74.402,74.882,75.037,74.471,75.581,71.215,72.57
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.444,8.833,8.11,7.294,7.061,7.078,7.227,7.1,6.885,6.537,6.174,6.744,5.938,5.662,5.472,4.203,4.194,4.155,5.142,4.296,4.684,4.656,3.904,4.692,3.976,3.681,3.439,3.287,3.429,3.489,3.655,3.751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1340.0,1300.0,1380.0,1320.0,1340.0,1330.0,1340.0,1340.0,1270.0,1240.0,1210.0,1170.0,1140.0,1100.0,1080.0,1040.0,1040.0,1030.0,1010.0,994.0,985.0,955.0,943.0,893.0,878.0,855.0,865.0,829.0,829.0,829.0,829.0,829.0,117.939,115.367,116.461,115.827,117.138,117.121,118.486,123.75,126.275,128.567,129.944,131.19,132.896,133.176,133.65,136.075,138.085,137.892,135.665,132.822,130.861,132.148,133.481,131.464,129.721,127.933,125.411,122.3,121.625,121.126,119.081,117.994,21.712,21.62,21.555,21.506,21.442,21.335,21.201,21.07,20.94,20.828,20.747,20.634,20.573,20.55,20.543,20.545,20.5,20.459,20.435,20.443,20.488,20.508,20.571,20.66,20.753,20.838,20.915,20.98,21.04,21.106,20.833,20.901,45.036,45.3,45.492,45.64,45.822,46.113,46.476,46.838,47.199,47.515,47.746,48.068,48.25,48.331,48.367,48.384,48.541,48.687,48.789,48.801,48.71,48.691,48.553,48.34,48.113,47.907,47.718,47.558,47.408,47.24,46.868,46.978
36.0,,,,,,,,,,,,,,,,,0.235,0.199,0.196,0.195,0.194,0.192,0.166,0.161,0.159,0.159,0.145,0.138,0.132,0.128,0.129,0.131,13.0,13.0,14.0,14.0,15.0,14.0,15.0,15.0,13.0,14.0,13.0,13.0,13.0,13.0,13.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,12.0,12.0,12.0,12.0,12.0,12.0,35.735,33.168,31.706,31.968,30.703,29.688,28.31,26.646,21.389,23.012,24.61,26.338,25.38,24.377,21.578,20.857,19.901,20.62,21.059,20.584,20.207,19.317,19.294,18.644,18.805,17.501,15.967,14.763,13.429,13.807,14.5,14.897,49.111,49.518,49.716,49.755,49.509,49.195,48.771,48.322,48.113,48.706,48.322,47.932,47.602,47.381,46.984,44.588,42.531,42.809,43.285,41.248,38.974,37.933,38.249,40.4,43.78,43.424,45.406,46.255,46.654,47.062,46.483,46.618,66.599,66.957,67.128,67.162,66.951,66.677,66.3,65.891,65.698,66.252,65.901,65.535,65.213,64.993,64.578,62.983,60.111,59.705,60.224,57.513,55.406,55.497,55.675,57.039,60.604,60.26,61.744,62.163,62.812,62.669,61.904,62.272
150.0,,,,,,,,,,,,,,,,,,,,,,0.607,0.606,0.606,0.604,0.603,0.598,0.597,0.596,0.595,0.597,0.587,2000.0,1970.0,1940.0,1930.0,1910.0,1890.0,1870.0,1840.0,1800.0,1760.0,1730.0,1690.0,1660.0,1610.0,1550.0,1480.0,1410.0,1330.0,1250.0,1170.0,1100.0,1070.0,1050.0,1090.0,1140.0,1110.0,1130.0,1150.0,1150.0,1150.0,1150.0,1150.0,147.254,145.577,144.815,144.907,147.588,149.996,153.036,154.058,153.144,151.39,149.275,147.989,146.843,140.24,131.597,121.644,112.265,110.754,112.662,112.015,111.497,110.476,109.345,108.186,106.343,104.178,103.127,101.003,99.334,98.79,99.177,99.199,71.567,71.517,71.514,71.541,71.554,71.499,71.465,71.438,71.406,71.385,71.39,71.371,71.394,71.448,71.508,71.558,71.587,71.615,71.649,71.704,71.794,71.828,71.88,71.951,72.035,72.136,72.207,72.281,72.363,72.451,69.228,70.44,77.018,77.142,77.151,77.083,77.052,77.187,77.272,77.337,77.414,77.466,77.45,77.493,77.434,77.299,77.145,77.019,76.944,76.87,76.784,76.646,76.425,76.341,76.215,76.046,75.844,75.606,75.437,75.262,75.071,74.867,73.154,73.574
124.0,0.632,0.629,0.627,0.626,0.624,0.622,0.62,0.617,0.616,0.603,0.601,0.6,0.599,0.597,0.596,0.593,0.601,0.665,0.598,0.597,0.548,0.545,0.541,0.536,0.533,0.528,0.523,0.517,0.524,0.522,0.496,0.494,263.0,254.0,247.0,240.0,232.0,223.0,213.0,205.0,196.0,187.0,179.0,173.0,169.0,167.0,166.0,163.0,158.0,154.0,150.0,145.0,140.0,137.0,134.0,132.0,131.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,114.214,111.472,111.682,112.018,113.178,114.396,117.293,115.731,119.931,121.907,124.946,128.02,128.147,126.014,123.781,119.936,116.508,116.116,117.351,118.474,119.117,115.102,111.445,103.828,99.612,95.992,91.146,86.522,82.714,82.123,81.252,79.418,36.701,36.765,36.833,36.916,37.022,37.153,37.263,37.402,37.549,37.685,37.798,37.866,37.918,37.934,37.919,37.872,37.884,37.881,37.872,37.857,37.844,37.834,37.818,37.806,37.817,37.852,37.916,37.999,38.102,38.218,36.777,37.137,77.089,76.791,76.508,76.172,75.764,75.287,74.936,74.514,74.054,73.636,73.301,73.077,72.909,72.834,72.839,72.898,72.66,72.439,72.244,72.095,71.975,71.956,71.99,72.022,72.0,71.893,71.709,71.459,71.155,70.816,69.653,69.876
