Expected Years of Schooling (1990),Expected Years of Schooling (1991),Expected Years of Schooling (1992),Expected Years of Schooling (1993),Expected Years of Schooling (1994),Expected Years of Schooling (1995),Expected Years of Schooling (1996),Expected Years of Schooling (1997),Expected Years of Schooling (1998),Expected Years of Schooling (1999),Expected Years of Schooling (2000),Expected Years of Schooling (2001),Expected Years of Schooling (2002),Expected Years of Schooling (2003),Expected Years of Schooling (2004),Expected Years of Schooling (2005),Expected Years of Schooling (2006),Expected Years of Schooling (2007),Expected Years of Schooling (2008),Expected Years of Schooling (2009),Expected Years of Schooling (2010),Expected Years of Schooling (2011),Expected Years of Schooling (2012),Expected Years of Schooling (2013),Expected Years of Schooling (2014),Expected Years of Schooling (2015),Expected Years of Schooling (2016),Expected Years of Schooling (2017),Expected Years of Schooling (2018),Expected Years of Schooling (2019),Expected Years of Schooling (2020),Expected Years of Schooling (2021),Mean Years of Schooling (1990),Mean Years of Schooling (1991),Mean Years of Schooling (1992),Mean Years of Schooling (1993),Mean Years of Schooling (1994),Mean Years of Schooling (1995),Mean Years of Schooling (1996),Mean Years of Schooling (1997),Mean Years of Schooling (1998),Mean Years of Schooling (1999),Mean Years of Schooling (2000),Mean Years of Schooling (2001),Mean Years of Schooling (2002),Mean Years of Schooling (2003),Mean Years of Schooling (2004),Mean Years of Schooling (2005),Mean Years of Schooling (2006),Mean Years of Schooling (2007),Mean Years of Schooling (2008),Mean Years of Schooling (2009),Mean Years of Schooling (2010),Mean Years of Schooling (2011),Mean Years of Schooling (2012),Mean Years of Schooling (2013),Mean Years of Schooling (2014),Mean Years of Schooling (2015),Mean Years of Schooling (2016),Mean Years of Schooling (2017),Mean Years of Schooling (2018),Mean Years of Schooling (2019),Mean Years of Schooling (2020),Mean Years of Schooling (2021)
3.784030274,3.951165325,4.125682486,4.307907813,4.498181764,4.696859837,4.916293303,5.13572677,5.355160236,5.592510934,5.829861631,6.067212329,6.304563026,6.541913723,6.779264421,7.016615118,7.253965816,7.491316513,7.72866721,7.966017908,8.203368605,8.440719303,8.67807,8.915829167,9.153588333,9.3913475,9.629106667,9.866865833,10.104625,10.36077074,10.36077074,10.36077074,2.32,2.44,2.56,2.68,2.8,2.92,2.988,3.056,3.124,3.192,3.26,3.318,3.376,3.434,3.492,3.55,3.63,3.71,3.79,3.87,3.95,4.076,4.202,4.328,4.454,4.58,4.62,4.66,4.7,4.74,4.74,4.74
12.23526001,12.27208042,12.25127983,12.88770008,13.10297012,13.0545702,13.26350975,13.7794199,14.20794964,14.58401966,14.71825981,15.0008297,15.32771015,15.46210957,14.79946041,14.97383976,14.97492981,14.98614979,15.0042696,15.05370045,15.30467987,15.22449017,15.34090996,16.30895042,15.98246956,16.01518949,16.04790942,16.08062935,16.02598953,16.0271492,16.0271492,16.0271492,9.670923882,9.85872977,10.04653566,10.23434155,10.42214743,10.60995332,10.73731594,10.86467855,10.99204116,11.11940378,11.24676639,11.35038343,11.45400047,11.57296705,11.69193363,11.81090021,11.92986679,12.04883337,12.16779995,12.34123993,12.31373024,12.55062008,12.78314018,12.77855015,12.83730984,12.92106485,13.00481987,13.04480243,13.08478498,13.12476754,13.1647501,13.1647501
,,,,,,,,,,,,,,,,,,,,,,,,,10.74618,10.77764514,10.78317,10.78317,10.78317,10.78317,10.78317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.76766968,12.22264004,13.01918983,14.1583004,14.64418983,14.97101021,15.43239975,15.65526009,15.87812042,15.45625019,15.70429993,15.89315987,15.80930042,15.8705101,15.41162014,15.41471004,15.42185974,15.75298023,15.95997047,16.01322937,16.11691093,16.21479988,16.30388069,16.75221062,16.51876068,16.44728088,16.37409019,16.53578949,16.72011948,16.87122917,16.87122917,16.87122917,5.271293763,5.439489841,5.613052709,5.786615576,5.960178443,6.133741311,6.307304178,6.480867045,6.654429913,6.704740047,6.782649994,6.874939919,6.960040092,7.147799969,7.389319897,7.494040012,7.617310047,7.671520233,7.782169819,7.926529884,8.058150291,8.277119637,8.495369911,8.655139923,8.870940208,8.986729622,9.112580299,9.218230247,9.144709587,9.327420235,9.575940132,9.575940132
8.583299637,8.867646535,9.151993434,9.436340332,9.643460274,9.850580215,10.1936903,10.61834685,11.0430034,11.46765995,11.68776989,12.10713959,12.57073975,12.01381016,12.16732025,11.98626995,11.87640476,11.76653957,11.96699047,12.25207996,12.18908024,12.6154951,12.79363242,12.96018627,12.90811589,12.99628522,12.76987498,12.70668574,12.75262838,12.98799113,12.98799113,12.98799113,5.684462242,5.782122307,5.88146019,5.982504715,6.083549239,6.184593764,6.285638289,6.386682814,6.487727339,6.588771863,6.689816388,6.790860913,6.891905438,6.992949963,7.170140028,7.347330093,7.069910049,7.153329849,7.389259815,6.974229813,7.241386573,7.508543332,7.775700092,8.290029526,8.247850418,8.524069786,8.351449966,8.468514919,8.585579872,8.810709953,8.861840248,8.861840248
,,,,,9.94682864,10.2123003,10.59757042,10.93435001,11.27112961,11.23666954,11.64340973,11.86647034,12.23983002,12.66081047,12.68805027,12.86791992,13.33366013,13.37886047,13.27307034,13.36909962,13.31772995,13.30860996,13.10519028,13.17203045,13.20928001,13.19561005,13.36406994,13.40939999,13.40559006,13.35801029,13.35801029,,,,,,,,,,,,,,,7.527530193,7.631455183,7.735380173,7.913090229,8.014430046,8.305820465,8.363300323,8.575409889,8.851819992,8.873760223,8.913519859,9.075750351,9.156229973,9.275179863,9.524060249,9.731270313,9.938480377,9.938480377
11.84733963,11.51646042,11.16573048,11.56651974,11.94487953,12.15437984,12.44118023,12.6665802,12.89198017,12.99153996,12.77415991,12.55677986,12.81210995,13.34971046,13.29403973,13.19303989,12.28493977,12.45077491,12.61661005,12.78244519,12.94828033,13.49617958,11.57071972,11.0530901,11.43953037,11.99582005,12.21823025,11.90872002,12.02342987,12.30768013,12.63722038,12.63722038,6.414351989,6.547884967,6.681417946,6.814950924,6.948483902,7.08201688,7.196473719,7.310930557,7.425387396,7.539844234,7.654301073,7.81644826,7.978595448,8.140742636,8.302889824,8.694486618,9.086083412,9.477680206,9.591139793,9.163060188,8.548800468,8.65089035,9.116559982,9.802619934,9.723939896,9.695640087,9.667340279,9.730019569,9.86211879,9.99601145,9.99601145,9.99601145
11.92111015,10.99755001,10.56622028,10.36369991,10.28365993,10.42288971,10.89214993,11.02046967,11.13547039,11.51214981,11.62876987,11.91536045,12.39365005,12.83399963,13.36207962,13.66652012,14.0582304,14.62831974,15.32608986,15.66170979,15.5516901,15.19215965,14.6047802,14.61459351,14.62440681,14.63422012,14.32149029,14.25988007,14.27499962,14.22990036,14.22990036,14.22990036,8.498106819,8.594471947,8.691929817,8.790492821,8.889055824,8.987618828,9.086181831,9.184744835,9.283307838,9.381870842,9.480433846,9.578996849,9.677559853,9.860065842,10.04257183,10.22507782,10.40758381,10.5900898,10.6749897,10.69618034,10.73447037,10.85896015,10.95590019,11.02073956,10.85933971,10.98408985,11.08049011,11.14865017,11.21188498,11.27511978,11.27511978,11.27511978
12.82444,12.66557026,12.4005003,12.0488596,11.79273033,11.77857018,11.89381981,11.89286041,11.97801971,12.11678028,12.57031775,13.02385521,13.47739267,13.93093014,13.84131527,13.7517004,13.77840996,13.88510036,13.98149967,13.72636986,14.18549013,14.6446104,14.57188988,14.75537968,14.77151966,15.12909985,15.20600986,15.02735043,15.7072401,15.76636982,15.76636982,15.76636982,9.652386365,9.840884146,10.02938193,10.21787971,10.40637749,10.59487527,10.88737183,11.17986838,11.47236494,11.7648615,12.05735805,12.118024,12.17868996,12.20806491,12.23743987,12.26681483,12.29618979,12.32556474,12.3549397,12.38431466,12.41368961,12.4209021,12.43921641,12.47550707,12.49168978,12.53258866,12.56402159,12.72337438,12.72389289,12.77428805,12.77428805,12.77428805
5.632040024,5.803090043,5.974140061,6.14519008,6.316240099,6.487290117,6.658340136,6.829390155,7.000440174,7.171490192,7.478769779,7.382740021,7.679729939,8.189399719,8.851280212,9.171500206,10.01309013,10.41926956,10.40192032,10.96794033,11.20610046,11.43978977,11.67770958,11.51414013,11.45512009,11.09284973,11.49981976,11.49604034,11.18665981,11.23097038,11.23097038,11.23097038,1.902254862,1.947649581,1.993044299,2.038439017,2.083833736,2.129228454,2.194078051,2.258927649,2.323777247,2.388626844,2.453476442,2.570205717,2.686934993,2.803664269,2.920393544,3.03712282,3.181953588,3.326784356,3.471615124,3.616445892,3.76127666,3.763438313,3.765599966,3.910889983,4.05618,4.1258775,4.195574999,4.265272498,4.334969997,4.425292358,4.425292358,4.425292358
9.585306116,9.768487876,9.955170365,10.14542048,10.33930641,10.53689763,10.73826496,10.94348055,11.15261795,11.36575212,11.58295942,11.8043177,12.02990629,12.25980603,12.49409931,12.7328701,12.95001507,13.16716003,13.40357018,13.63998032,13.99651882,14.35305732,14.70959582,15.06613432,15.42267282,15.77921132,16.13574982,15.63002014,15.67512989,16.02643967,16.13549042,16.13549042,5.574122405,5.674557043,5.774991681,5.875426319,5.975860957,6.076295595,6.194808468,6.31332134,6.431834213,6.550347086,6.668859959,6.882584929,7.0963099,7.310034871,7.523759842,7.761379878,7.998999914,8.236619949,8.474239985,8.711860021,8.949480057,9.187100093,9.424720128,9.662340164,9.801830053,9.941319942,10.08080983,10.22029972,10.58370972,10.94711971,11.31052971,11.31052971
4.194768272,4.315611234,4.439935442,4.567841185,4.699431638,4.834812951,4.974094332,5.117388133,5.264809945,5.416478687,5.572516705,5.73304987,5.794079781,5.905220032,6.229390144,6.348959923,6.603700161,6.530020237,7.043960094,7.236340046,7.225570202,6.939670086,7.242619991,7.491300106,7.523449898,7.609839916,7.692326034,7.775706251,7.859990261,7.945187858,7.945187858,7.945187858,1.5,1.594,1.688,1.782,1.876,1.97,2.064,2.158,2.252,2.346,2.44,2.538,2.636,2.734,2.832,2.93,2.97,3.01,3.05,3.09,3.13,3.228,3.326,3.424,3.522,3.62,3.67,3.72,3.77,3.82,3.82,3.82
4.423130163,4.501156964,4.580560207,4.661364174,4.74216814,4.822972107,4.903776073,4.98458004,5.095935106,5.207290173,5.464044094,5.720798016,5.977551937,6.234305859,6.49105978,6.747739792,6.869750023,7.265204906,7.66065979,7.856255054,8.051850319,8.724579811,8.975609779,9.034830093,9.279299736,9.270440102,9.163832664,9.057225227,8.95061779,8.844010353,8.963749886,8.963749886,1.997784188,1.972357844,1.946931499,1.921505155,1.896078811,1.870652467,1.83977762,1.808902774,1.778027927,1.747153081,1.716278234,1.649080039,1.581881843,1.514683648,1.447485452,1.380287257,1.540109992,1.709369993,1.878629994,2.047889996,2.217149997,2.386409998,2.584450006,2.782490015,2.794539988,2.806589961,2.818639934,2.830689907,2.883815558,2.937938258,2.937938258,2.937938258
10.60184773,10.80219761,11.00254749,11.20289737,11.40324724,11.60359712,11.8228777,12.04215827,12.26143885,12.48071942,12.7,12.6,12.7,12.7,12.6,13.9,14.1,14.2,14.4,14.5,15.2,15.4,15.8,15.8,16.1,16.1,16.31657982,16.44087982,16.51959038,16.5243206,16.5243206,16.5243206,6.363349915,6.661061954,6.958773994,7.256486034,7.554198074,7.851910114,8.122598124,8.393286133,8.663974142,8.934662151,9.205350161,9.47603817,9.746726179,10.01741419,10.2881022,10.55879021,10.43768024,10.53822041,10.80021,10.81105995,11.18054008,11.24769974,11.25349998,11.37757015,11.44260979,11.57108974,11.58815956,11.5461998,11.74279022,11.85017014,11.92488003,11.92488003
5.985459805,6.15007019,6.555089951,6.932380199,7.179950237,7.180796146,7.181642056,7.182487965,7.183333874,7.184179783,6.644999981,7.306730032,7.968460083,8.110679944,8.252899806,8.395119667,9.011380196,9.229940414,9.71437361,10.1988068,10.68324,10.77255,10.6022,10.56268816,10.52332357,10.48410569,10.44503396,10.40610784,10.36732679,10.32869027,10.32869027,10.32869027,,,,,,,,,,4.498297,4.552326,4.606355,4.660384,4.714413,4.768442,4.822471,4.877886731,4.933302462,4.988718193,5.044133924,5.100165224,5.156818932,5.214101961,5.272021303,5.330584024,5.44073206,5.44073206,5.54073206,5.54073206,5.711848,5.711848,5.711848
4.506159782,4.228769779,4.441174793,4.653579807,4.865984821,5.078389835,5.290794849,5.503199863,5.715604877,5.928009892,6.140414906,6.35281992,6.610703186,6.879054839,7.158299829,7.448880353,7.75125656,8.06590728,8.380558,8.695208719,9.009859439,9.072145944,9.13443245,9.196718955,9.259005461,9.321291966,9.383578471,9.445864977,9.509414262,9.57339109,9.57339109,9.57339109,1.902686429,1.994208055,2.08572968,2.177251306,2.268772932,2.360294557,2.442182328,2.524070098,2.605957868,2.687845639,2.769733409,2.861255035,2.952776661,3.044298286,3.135819912,3.227341538,3.318863163,3.410384789,3.501906415,3.59342804,3.684949666,3.766837436,3.848725207,3.930612977,4.012500748,4.094388518,4.21481171,4.335234901,4.455658093,4.576081285,4.576081285,4.576081285
8.899497437,9.195750237,9.50186491,9.807979584,10.12818165,10.44838371,10.76858578,11.08878784,11.40898991,11.24400997,11.51992035,11.62421036,11.85634041,12.13774967,12.34562016,12.5539999,12.49475956,13.0039196,12.36439991,12.36340046,12.47132969,12.61316013,12.67521,12.78911972,12.54815006,12.56406608,12.5769017,12.53785778,12.71449047,12.67134767,12.67134767,12.67134767,3.729339234,3.847328115,3.969049931,4.094622782,4.220195634,4.345768486,4.471341337,4.596914189,4.722487041,4.848059893,4.973632744,5.099205596,5.224778448,5.3503513,5.475924151,5.601497003,5.727069855,5.526669979,6.029550076,6.130139828,6.339930058,6.209420204,6.366330147,6.434329987,6.528739929,6.623149872,6.717559814,6.825099945,6.968569994,7.112040043,7.150929928,7.150929928
,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.89288998,11.96094036,12.26613998,12.26613998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.80146027,10.80146027,10.80146027,10.80146027
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.38251487,12.45202477,12.52192486,12.59221734,12.66290441,12.73398829,12.8054712,12.87735538,12.94964309,13.02233659,13.09543815,13.16895008,12.96475983,13.08683014,13.16234016,13.41617966,13.53829956,13.51412964,13.60622978,13.6344099,13.52546978,14.03466034,14.14078999,14.28219986,14.36067963,14.55158043,14.64188004,14.76615047,14.73746967,14.65697002,14.40009022,14.40009022,6.295356316,6.431557735,6.567759155,6.703960575,6.840161994,6.976363414,7.068220185,7.160076957,7.251933728,7.3437905,7.435647271,7.565513741,7.695380211,8.119018555,8.542656898,8.966295242,9.389933586,9.81357193,10.23721027,10.3045702,10.37370968,10.57170963,10.56832504,10.56494045,10.7205801,11.01756954,11.13010025,11.16240025,11.26613522,11.36987019,11.36987019,11.36987019
,,,,,,,,,,,,,,,,,,,,4.87162,5.005798,5.139976,5.274154,5.408332,5.54251,5.54251,5.54251,5.54251,5.54251,5.54251,5.54251,,,,,,,,,,,,,,,,,,,5.726140022,5.726140022,5.726140022,5.726140022,5.726140022,5.726140022,5.726140022,5.726140022,5.726140022,5.726140022,5.726140022,5.726140022,5.726140022,5.726140022
8.229322707,8.31258549,8.39669071,8.481646891,8.567462643,8.654146663,8.741707737,8.830154737,8.919496628,9.009742464,9.100901391,9.192982647,9.285995565,9.37994957,9.660550117,9.901069641,9.99469471,10.08831978,9.855819702,10.36534977,10.21755981,10.41050005,10.60344028,11.08731031,11.57118034,12.38348961,12.62896347,12.87443733,13.11991119,13.36538506,13.36538506,13.36538506,4.30072632,4.345293705,4.390322932,4.435818785,4.481786101,4.528229765,4.575154713,4.622565933,4.670468464,4.718867398,4.767767878,4.818209702,4.868651525,4.919093349,4.969535173,5.019976997,5.070418821,5.120860644,5.171302468,5.221744292,5.272186116,5.322627939,5.373069763,5.423511587,5.473953411,5.622282615,5.77061182,5.918941025,6.06727023,6.215599435,6.215599435,6.215599435
11.82423019,11.78651182,11.74879344,11.71107507,11.67335669,11.63563832,11.59791994,11.56020157,11.52248319,11.48476481,11.44704644,11.40932806,11.37160969,11.52178391,11.67394135,11.82810819,11.98431096,12.14257656,12.30084216,12.45910776,12.61737336,12.77563896,12.80810885,12.84057874,12.87304863,12.90551852,12.9379884,12.97045829,13.00292818,13.03564357,13.03564357,13.03564357,,,,,,,,,,,,,,,7.713980198,7.883716404,8.053452611,8.223188818,8.392925024,8.562661231,8.732397437,8.902133644,9.07186985,9.172111393,9.272352936,9.372594479,9.472836021,9.573077564,9.673319107,9.77680063,9.77680063,9.77680063
11.53758582,11.62315774,11.70936433,11.79621029,11.88370037,12.04553986,12.23585033,12.32246017,12.87141037,13.00547981,13.24777031,13.21650982,13.5188303,13.72305965,13.93457985,14.20277023,14.42905045,14.73155022,14.87456989,14.94666004,14.99320984,14.94832039,14.95083046,14.93280029,14.80397987,14.67733955,14.53180027,14.48703957,14.48058033,14.51303959,14.51303959,14.51303959,6.867406247,7.164020061,7.473445082,7.782870102,8.092295122,8.401720142,8.711145163,9.020570183,9.329995203,9.639420223,9.948845243,10.25827026,10.48229122,10.70631218,10.93033314,11.1543541,11.37837505,11.60239601,11.82641697,12.05043793,12.27445889,12.49847984,12.37734985,12.44200039,12.4435997,12.63834,12.71166039,12.76618004,12.86622047,12.91141987,12.91141987,12.91141987
11.96399021,12.04930973,12.27888012,12.16870975,12.3100996,12.58475018,12.80161953,13.13873959,13.69239998,14.56196976,14.75059986,15.60025024,16.10861969,16.60168076,16.34767914,16.70615959,16.86500931,16.92316055,16.95817947,17.01222038,17.14838982,17.00090027,16.98918915,17.70853996,17.33702087,17.29199028,17.5005703,17.57205963,17.59638023,17.65492058,17.65492058,17.65492058,7.189289993,7.50770998,7.840233069,8.172756158,8.505279248,8.837802337,9.170325426,9.502848515,9.835371604,10.16789469,10.50041778,10.83294087,11.16546396,11.49798705,11.83051014,11.68457031,11.81441021,11.7532196,11.90997028,12.02530956,12.05920029,12.21228981,12.2800703,12.38016987,12.42835999,12.56729984,12.66755009,12.70028973,12.75198507,12.80368042,12.80368042,12.80368042
12.89834976,13.00177956,13.24635029,15.10190964,15.53335953,15.88644028,16.31859016,17.03985977,18.55097961,18.76285934,18.78499985,18.84446907,18.60659027,18.5394001,15.95156002,15.89435959,15.83596992,15.72296047,15.7457304,15.73752022,15.92706966,15.7834301,15.79234982,18.07908058,18.19613075,18.5685997,18.83242989,19.48233986,19.69101906,19.41852951,19.41852951,19.41852951,9.553979874,9.707380295,10.01762962,10.20709038,10.35719967,10.52972031,10.71294912,10.89617793,11.07940674,11.26263555,11.44586436,11.62909317,11.81232198,11.99555079,12.1787796,12.25926018,12.33154011,12.40091991,12.07044983,12.13978958,12.20699024,12.27527046,12.34175968,12.23344994,12.29454041,12.35441017,12.41359997,12.48604965,12.54788494,12.60972023,12.60972023,12.60972023
9.369875389,9.403099026,9.436440468,9.469900131,9.608366648,9.746833165,9.885299683,9.960853259,10.03640683,10.11196041,10.02482986,10.00865507,9.992480278,10.31796026,10.64344025,10.90015984,11.59587955,11.82354164,12.05120373,12.27886581,12.5065279,12.73418999,12.76319504,12.79220009,12.94618222,13.10201787,13.25972934,13.41933922,13.58087035,13.74434586,13.74434586,13.74434586,4.35,4.328,4.306,4.284,4.262,4.24,4.164,4.088,4.012,3.936,3.86,3.714,3.568,3.422,3.276,3.13,3.308,3.486,3.664,3.842,4.02,4.228,4.436,4.644,4.852,5.06,5.194,5.328,5.462,5.596,5.596,5.596
11.45063391,11.53717995,11.62438011,11.75706959,11.99201965,11.87429047,11.93842983,11.95779514,11.97716045,12.3228302,12.23814964,11.7389698,12.10793018,12.2996397,12.10647011,13.06902027,11.68035984,13.2150898,13.30142021,13.31093025,13.37236023,11.83082962,13.53345013,13.38127041,14.26441002,14.19937992,14.10877991,13.89396954,14.14966011,14.19274998,13.94161034,13.94161034,,,,,,,,,,,10.38021632,10.37509683,10.36997986,10.36487045,10.35976105,10.35465165,10.34954224,10.34443284,10.33932344,10.33421403,10.32910463,10.32399523,10.31888582,10.31377642,10.30866702,10.30355761,10.29844821,10.29333881,10.2882294,10.28312,10.28312,10.28312
10.26681042,10.28670979,10.12106037,10.01791,9.878669739,9.664310455,9.743434634,9.822558812,9.90168299,9.980807168,10.05993135,10.13905552,10.2181797,10.58946991,10.95310974,11.36404037,11.42673969,11.50831985,11.57866955,11.51060963,11.73244953,12.10453033,12.91643047,9.164219856,9.164219856,9.164219856,9.164219856,9.164219856,9.164219856,9.164219856,9.164219856,9.164219856,3.780265279,3.877390483,3.974515686,4.07164089,4.168766094,4.265891297,4.284935455,4.303979612,4.32302377,4.342067928,4.361112085,4.543935998,4.726759911,5.104187965,5.48161602,5.859044075,6.23647213,6.613900185,6.192810059,6.488399982,6.25,6.25,6.25,6.25,5.625,5.0625,5.0625,5.1,5.1,5.1,5.1,5.1
2.415178514,2.586861517,2.770748609,2.967707318,3.17866684,3.404622423,3.646640062,3.976520061,4.477240086,4.661309958,4.845379829,5.128560066,5.408710003,5.549650192,5.626329899,5.462709904,5.717326641,5.971943378,6.226560116,6.628439903,6.616559982,7.250840187,7.460413456,7.669986725,7.879559994,7.349349976,7.51528615,7.684968888,7.858482783,8.035914334,8.035914334,8.035914334,,,,,,,,,,,1.283289695,1.333357263,1.38342483,1.433492398,1.483559966,1.539813972,1.596067977,1.652321982,1.708575988,1.764829993,1.840232813,1.915635633,1.991038452,2.066441272,2.141844092,2.217246912,2.301458538,2.388868544,2.479598405,2.57377421,2.57377421,2.57377421
7.492650032,7.865890026,7.330359936,7.36823988,7.406119823,8.256549835,8.700130463,8.917267799,9.134405136,9.351542473,9.56867981,9.9103899,10.05145502,10.19252014,10.30912018,10.38064003,10.79185009,10.2396698,10.68993974,11.14020967,11.59047961,12.04074955,12.15355968,12.26636982,12.37917995,12.49199009,12.60480022,12.71761036,12.83352383,12.95049378,12.95049378,12.95049378,2.784321136,2.884891932,2.985462729,3.086033526,3.186604323,3.28717512,3.370984117,3.454793115,3.538602112,3.622411109,3.706220107,3.752780661,3.799341215,3.845901769,3.892462323,3.939022877,3.957647099,3.976271321,3.994895542,4.013519764,3.828319907,3.64312005,3.859934754,4.076749457,4.29356416,4.510378863,4.636985989,4.763593115,4.890200241,5.016807367,5.016807367,5.016807367
8.434339523,8.6890529,8.943766276,9.198479652,9.39669466,9.594909668,9.777119637,10.12629986,10.61707973,10.92442989,11.23178005,11.53913021,11.79646969,12.0318799,12.26729012,12.71640015,12.79994011,13.28761005,13.23031044,13.28015995,13.27869987,13.51762009,13.30148983,13.16110992,15.71035004,15.56759501,15.42483997,15.57729969,15.72975941,15.88221913,15.88221913,15.88221913,4.507717011,4.625411972,4.743106933,4.860801894,4.978496855,5.096191816,5.209178979,5.322166142,5.435153304,5.548140467,5.66112763,6.044813203,6.428498776,6.812184349,7.195869923,7.08158493,6.967299938,7.12835741,7.289414883,7.450472355,7.611529827,7.710706552,7.809883277,7.909060001,8.044580142,8.180100282,8.315620422,8.343885422,8.372150421,8.697119713,8.697119713,8.697119713
11.98297944,11.8730402,11.76410961,10.94089985,10.23171997,10.21700954,10.06160712,9.9062047,9.750802279,9.595399857,9.710100174,9.838330269,10.08977032,10.50277042,10.56330013,10.74958992,10.91092968,10.89369965,11.1782999,11.19478989,11.21016979,11.18574047,11.30372047,11.39130974,11.43451898,11.47789213,11.5214298,11.56513261,11.60900119,11.65303618,11.65303618,11.65303618,9.306605518,9.499155977,9.691706436,9.884256895,10.07680735,10.26935781,10.37633029,10.48330277,10.59027525,10.69724772,10.8042202,10.84050605,10.8767919,10.91307775,10.9493636,10.98564945,11.02193529,11.05822114,11.09450699,11.13079284,11.16707869,11.20336454,11.23965039,11.27593624,11.31222209,11.34850794,11.38479379,11.42107964,11.37723672,11.3333938,11.3333938,11.3333938
,,,,,,,,,,,,,,,9.291110965,9.574964777,9.885909955,10.19685513,10.50780031,10.81874549,11.12969067,11.44063585,11.75158102,12.0625262,12.37347138,12.68441656,12.76720446,12.84999236,12.93278027,13.21039963,13.21039963,,,,,,10.95166016,10.93930287,10.92694558,10.9145883,10.90223101,10.88987372,10.87751643,10.86515915,10.85280186,10.84044457,10.82808729,10.81573,10.85001154,10.88429308,10.91857462,10.95285615,10.98713769,11.02141923,11.05570077,11.08998231,11.12426385,11.15854538,11.19282692,11.22710846,11.26139,11.26139,11.26139
,,,,,,,,,,,,10.02422047,10.38859177,10.75296307,11.11733437,11.48170567,11.84607697,12.21044827,12.57481956,12.44688034,13.00276,12.9379,12.65309,12.51745,12.49089,12.39822,12.39822,12.39822,12.616098,12.616098,12.616098,,,,,,,,,,,3.120541161,3.231405203,3.346207932,3.465089279,3.588194146,3.715672582,3.847679968,3.984377205,4.12593091,4.27251362,4.424304,4.593051667,4.761799333,4.930547,5.099294667,5.268042333,5.43679,5.43679,5.43679,5.43679,5.43679,5.43679
12.07151065,12.23987946,12.41059662,12.58369487,12.75920744,12.93716798,13.11761065,13.30057006,13.48608133,13.67418003,13.16876984,13.40598965,13.61392021,14.5261898,14.61574162,14.70529343,14.79484524,14.88439706,14.97394887,15.06350068,15.1530525,15.24260431,15.33215613,15.42170794,15.51125975,15.60081157,15.69036338,15.77991519,15.86946701,15.95901882,16.04857063,16.04857063,9.118815371,9.303388983,9.487962596,9.672536208,9.85710982,10.04168343,10.0284996,10.03272161,10.03694363,10.04116564,10.04538765,10.04960966,10.05383167,10.05805368,10.0622757,10.06649771,10.07071972,10.2396677,10.40861568,10.57756367,10.74651165,10.91545963,11.00441689,11.09337414,11.1823314,11.27128866,11.30161499,11.33194133,11.36226767,11.392594,11.392594,11.392594
11.11131308,11.05126953,10.99155045,11.01103973,11.12510612,11.2391725,11.35323889,11.46730527,11.58137165,11.69543804,11.80950442,11.92357081,12.03763719,12.15170357,12.26576996,12.38313146,12.5016159,12.69514154,12.88866718,13.08219282,13.27571846,13.46924409,13.59812069,13.72823041,13.85958505,13.99219652,14.12607684,14.26123815,14.39769272,14.53545292,14.53545292,14.53545292,7.252180099,7.421411779,7.590643459,7.759875139,7.929106818,8.098338498,8.267570178,8.436801857,8.606033537,8.775265217,8.944496897,9.113728576,9.282960256,9.452191936,9.621423615,9.790655295,9.959886975,10.12911865,10.29835033,10.30049992,10.47030973,10.64011955,10.75685069,10.87486246,10.99416892,11.11478428,11.23672288,11.35999926,11.48462809,11.61062419,11.61062419,11.61062419
10.47406006,10.56616974,10.65849972,10.86925983,11.3098402,11.54496002,11.74763012,11.77896023,12.33230972,12.74440002,13.02898979,13.29302979,13.43704987,13.54868031,13.89883041,14.16895962,14.25150013,14.32666016,14.41417027,14.39165974,14.49536037,14.64006996,14.7186451,14.79722023,14.76702023,14.8910799,15.12561035,15.22488136,15.3248039,15.42538224,15.42538224,15.42538224,3.466150007,3.607625518,3.749101028,3.890576539,4.032052049,4.17352756,4.329150621,4.484773683,4.640396745,4.796019806,4.951642868,5.123434559,5.29522625,5.467017942,5.638809633,5.810601324,5.978350858,6.146100392,6.313849926,6.481699944,6.649549961,6.823840141,6.741419792,6.855244875,6.969069958,7.082895041,7.196720123,7.274176324,7.352466164,7.431598614,7.431598614,7.431598614
9.055789948,9.188130379,9.308939934,9.463040352,9.586339951,9.732910156,9.820175171,9.907440186,10.34612989,10.7848196,11.19116497,11.59751034,11.99232006,12.11820984,12.01014996,11.9279604,12.32229996,12.55862045,12.48814964,12.97735977,13.8267498,14.3332901,14.4203701,16.45841026,16.92144012,17.32136917,17.69868088,17.98140907,18.15805054,18.3382206,18.3382206,18.3382206,4.455356985,4.510434245,4.565511506,4.620588767,4.675666028,4.730743288,4.874337575,5.017931862,5.161526149,5.305120436,5.448714723,5.551001064,5.653287406,5.755573747,5.857860088,5.973519802,6.061210155,6.14236021,6.396150112,6.570459843,7.09209013,7.358980179,7.487070084,7.63214016,7.795050144,7.958399773,8.099840164,8.268190384,8.450664997,8.63313961,8.63313961,8.63313961
